Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
ACT-SOY,6,-51.10642441,-19.28789502,48.41176363,-25.26962541,6.414220983,63.01992663,ACT_SOY,ACT-SOY-6,"['ASH', 'LAM', 'DUH', 'TAU', 'JUG', 'LAW', 'NAN', 'TRY']",ACT-6_SOY-6,"['ACT-ASH-12', 'ACT-LAM-12', 'ACT-DUH-6', 'ACT-TAU-6', 'JUG-SOY-6', 'NAN-SOY-6', 'SOY-TRY-6', 'LAW-SOY-14']","['ACT-ASH', 'ACT-LAM', 'ACT-DUH', 'ACT-TAU', 'JUG-SOY', 'LAW-SOY', 'NAN-SOY', 'SOY-TRY']","['ASH-12', 'LAM-12', 'DUH-6', 'TAU-6', 'JUG-6', 'NAN-6', 'TRY-6', 'LAW-14']",0
ETA-JAR,8,84.01051459,-54.19003002,-50.85733837,99.52760759,-14.70496602,-46.44022937,ETA_JAR,ETA-JAR-8,"['CIS', 'IVY', 'FOX', 'WIN', 'PAY', 'YAY', 'WHY', 'SAW']",ETA-8_JAR-8,"['CIS-ETA-2', 'ETA-IVY-2', 'ETA-FOX-2', 'ETA-WIN-8', 'JAR-PAY-8', 'JAR-YAY-8', 'JAR-WHY-8', 'JAR-SAW-8']","['CIS-ETA', 'ETA-IVY', 'ETA-FOX', 'ETA-WIN', 'JAR-PAY', 'JAR-YAY', 'JAR-WHY', 'JAR-SAW']","['CIS-2', 'IVY-2', 'FOX-2', 'WIN-8', 'PAY-8', 'YAY-8', 'WHY-8', 'SAW-8']",0
ALA-FLY,3,-84.06863141,96.82086198,-24.32966137,-74.19261141,120.025893,-1.491527372,ALA_FLY,ALA-FLY-3,"['AGO', 'OIL', 'INK', 'MIX', 'DRY', 'VOW', 'TAX', 'WIZ']",ALA-3_FLY-3,"['AGO-ALA-3', 'ALA-OIL-3', 'ALA-INK-3', 'ALA-MIX-3', 'FLY-TAX-3', 'DRY-FLY-5', 'FLY-VOW-5', 'FLY-WIZ-5']","['AGO-ALA', 'ALA-OIL', 'ALA-INK', 'ALA-MIX', 'DRY-FLY', 'FLY-VOW', 'FLY-TAX', 'FLY-WIZ']","['AGO-3', 'OIL-3', 'INK-3', 'MIX-3', 'TAX-3', 'DRY-5', 'VOW-5', 'WIZ-4']",0
ASK-FRO,2,83.11559959,65.11660398,-76.93202537,100.5588706,92.49394598,-67.54861437,ASK_FRO,ASK-FRO-2,"['ORC', 'TUB', 'OFF', 'TAG', 'RAW']",ASK-2_FRO-1,"['ASK-ORC-2', 'ASK-TUB-2', 'ASK-OFF-2', 'ASK-TAG-2', 'FRO-RAW-1']","['ASK-ORC', 'ASK-TUB', 'ASK-OFF', 'ASK-TAG', 'FRO-RAW']","['ORC-2', 'TUB-2', 'OFF-2', 'TAG-2', 'RAW-1']",0
COP-NEW,10,-41.25973241,-135.328682,-42.28678237,-39.98823741,-109.145583,-42.06623437,COP_NEW,COP-NEW-10,"['WOW', 'USE', 'TAT', 'GET', 'HIP']",COP-10_NEW-10,"['COP-WOW-10', 'COP-GET-10', 'COP-WOW-9', 'COP-USE-9', 'COP-TAT-9', 'GET-NEW-10', 'HIP-NEW-10', 'NEW-USE-10']","['COP-WOW', 'COP-USE', 'COP-TAT', 'COP-GET', 'GET-NEW', 'HIP-NEW', 'NEW-USE']","['WOW-10', 'GET-10', 'WOW-9', 'USE-9', 'TAT-9', 'GET-10', 'HIP-10', 'USE-9']",1
ART-MAD,12,-97.55815141,-58.83866602,13.65649863,-85.24824141,-29.18252802,26.52474063,ART_MAD,ART-MAD-12,"['COY', 'FIG', 'KIT', 'NOR', 'CHI', 'ICE', 'LAX']",ART-12_MAD-12,"['ART-COY-12', 'ART-FIG-12', 'ART-NOR-12', 'ART-KIT-12', 'COY-MAD-12', 'LAX-MAD-12', 'CHI-MAD-9', 'ICE-MAD-6']","['ART-COY', 'ART-FIG', 'ART-KIT', 'ART-NOR', 'CHI-MAD', 'COY-MAD', 'ICE-MAD', 'LAX-MAD']","['COY-12', 'FIG-12', 'NOR-12', 'KIT-9', 'COY-12', 'LAX-12', 'CHI-9', 'ICE-6']",0
BAM-WIN,8,73.08419059,-41.22449302,-83.34339637,97.42435959,-39.61716802,-65.29166837,BAM_WIN,BAM-WIN-8,"['BAH', 'YAY', 'HAY', 'CIS', 'ETA', 'PAY']",BAM-8_WIN-8,"['BAH-BAM-8', 'BAM-YAY-8', 'BAM-HAY-8', 'BAM-CIS-8', 'BAH-WIN-8', 'ETA-WIN-8', 'HAY-WIN-8', 'PAY-WIN-8']","['BAH-BAM', 'BAM-YAY', 'BAM-HAY', 'BAM-CIS', 'BAH-WIN', 'ETA-WIN', 'HAY-WIN', 'PAY-WIN']","['BAH-8', 'YAY-8', 'HAY-8', 'CIS-2', 'BAH-8', 'ETA-8', 'HAY-8', 'PAY-8']",0
BOY-ORC,2,101.1758146,11.93373498,-80.54947137,108.4197686,38.13227498,-68.75523137,BOY_ORC,BOY-ORC-2,"['BAH', 'FOX', 'TAG', 'ASK', 'OFF']",BOY-2_ORC-2,"['BAH-BOY-2', 'BOY-FOX-2', 'BOY-TAG-2', 'ASK-ORC-2', 'OFF-ORC-2', 'ORC-TAG-2']","['BAH-BOY', 'BOY-FOX', 'BOY-TAG', 'ASK-ORC', 'OFF-ORC', 'ORC-TAG']","['BAH-2', 'FOX-2', 'TAG-2', 'ASK-2', 'OFF-2', 'TAG-2']",0
CUP-DOG,4,-110.6943414,-17.02691602,-56.48926237,-102.1497724,1.689936983,-35.28390337,CUP_DOG,CUP-DOG-4,"['AGE', 'FLU', 'PAW', 'BAR', 'BED']",CUP-4_DOG-4,"['CUP-FLU-4', 'CUP-PAW-4', 'AGE-CUP-9', 'BAR-DOG-4', 'BED-DOG-4', 'DOG-PAW-4', 'AGE-DOG-9', 'BAR-DOG-9', 'BED-DOG-9']","['AGE-CUP', 'CUP-FLU', 'CUP-PAW', 'AGE-DOG', 'BAR-DOG', 'BED-DOG', 'DOG-PAW']","['FLU-4', 'PAW-4', 'AGE-9', 'BAR-4', 'BED-4', 'PAW-4', 'AGE-9', 'BAR-9', 'BED-9']",0
JUG-SOY,6,-25.26962541,6.414220983,63.01992663,-5.433488406,37.92189098,71.05300363,JUG_SOY,JUG-SOY-6,"['ERA', 'JOB', 'MOP', 'ACT', 'LAW', 'NAN', 'TRY']",JUG-6_SOY-6,"['JOB-JUG-5', 'ERA-JUG-6', 'JUG-MOP-6', 'ACT-SOY-6', 'NAN-SOY-6', 'SOY-TRY-6', 'LAW-SOY-14']","['ERA-JUG', 'JOB-JUG', 'JUG-MOP', 'ACT-SOY', 'LAW-SOY', 'NAN-SOY', 'SOY-TRY']","['JOB-5', 'ERA-6', 'MOP-6', 'ACT-6', 'NAN-6', 'TRY-6', 'LAW-14']",0
KEY-WOW,9,-69.64055541,-124.594124,-20.00325837,-59.45124641,-117.391416,7.820439628,KEY_WOW,KEY-WOW-9,"['FIG', 'GOO', 'NOR', 'WIG', 'COP', 'GET']",KEY-9_WOW-9,"['FIG-KEY-12', 'GOO-KEY-12', 'KEY-NOR-12', 'KEY-NOR-9', 'KEY-WIG-9', 'COP-WOW-10', 'GET-WOW-10', 'GOO-WOW-10', 'COP-WOW-9', 'WIG-WOW-9']","['FIG-KEY', 'GOO-KEY', 'KEY-NOR', 'KEY-WIG', 'COP-WOW', 'GET-WOW', 'GOO-WOW', 'WIG-WOW']","['FIG-12', 'GOO-12', 'NOR-12', 'NOR-9', 'WIG-9', 'COP-10', 'GET-10', 'GOO-10', 'COP-9', 'WIG-9']",0
EGG-RUG,10,-19.93212741,-149.573482,5.949316628,4.830568594,-146.611042,21.92542263,EGG_RUG,EGG-RUG-10,"['ALL', 'DAD', 'FOR', 'MOO', 'GOO', 'HIP', 'SAD']",EGG-10_RUG-10,"['ALL-EGG-10', 'DAD-EGG-10', 'EGG-FOR-10', 'EGG-MOO-10', 'FOR-RUG-10', 'GOO-RUG-10', 'HIP-RUG-10', 'RUG-SAD-10']","['ALL-EGG', 'DAD-EGG', 'EGG-FOR', 'EGG-MOO', 'FOR-RUG', 'GOO-RUG', 'HIP-RUG', 'RUG-SAD']","['ALL-10', 'DAD-10', 'FOR-10', 'MOO-10', 'FOR-10', 'GOO-10', 'HIP-10', 'SAD-10']",0
ERA-YES,7,17.26735359,17.24063198,41.98318563,54.23545259,26.39750798,60.56250663,ERA_YES,ERA-YES-7,"['AHI', 'JUG', 'NIL', 'LAW', 'ACE', 'GIG', 'IRE', 'MAC']",ERA-7_YES-7,"['ERA-LAW-14', 'AHI-ERA-7', 'ERA-NIL-7', 'ERA-JUG-6', 'ACE-YES-7', 'IRE-YES-7', 'MAC-YES-7', 'GIG-YES-14']","['AHI-ERA', 'ERA-JUG', 'ERA-NIL', 'ERA-LAW', 'ACE-YES', 'GIG-YES', 'IRE-YES', 'MAC-YES']","['LAW-14', 'AHI-7', 'NIL-7', 'JUG-6', 'ACE-7', 'IRE-7', 'MAC-7', 'GIG-14']",0
AGO-MOM,3,-84.88109141,89.53200898,-64.08417237,-77.59085641,99.85877998,-32.02837637,AGO_MOM,AGO-MOM-3,"['ALA', 'MIX', 'OIL', 'AIM', 'OAR', 'TAX', 'WAX']",AGO-3_MOM-3,"['AGO-ALA-3', 'AGO-MIX-3', 'AGO-OIL-3', 'AIM-MOM-3', 'MOM-OAR-3', 'MOM-TAX-3', 'MOM-WAX-3']","['AGO-ALA', 'AGO-MIX', 'AGO-OIL', 'AIM-MOM', 'MOM-OAR', 'MOM-TAX', 'MOM-WAX']","['ALA-3', 'MIX-3', 'OIL-3', 'AIM-3', 'OAR-3', 'TAX-3', 'WAX-3']",0
JOB-TOY,5,3.845794594,74.53298798,51.65415463,34.48611959,80.90008598,59.56868863,JOB_TOY,JOB-TOY-5,"['ADO', 'NAY', 'JUG', 'DUB', 'EON', 'WET']",JOB-5_TOY-5,"['ADO-JOB-5', 'JOB-NAY-5', 'JOB-JUG-5', 'DUB-TOY-5', 'EON-TOY-7', 'TOY-WET-7']","['ADO-JOB', 'JOB-NAY', 'JOB-JUG', 'DUB-TOY', 'EON-TOY', 'TOY-WET']","['ADO-5', 'NAY-5', 'JUG-5', 'DUB-5', 'EON-7', 'WET-7']",0
LEG-NIX,1,19.61778759,137.684574,-71.21173037,53.69602259,146.65104,-68.68453837,LEG_NIX,LEG-NIX-1,"['OVA', 'SPY', 'WHO', 'RAW', 'PIE']",LEG-1_NIX-1,"['LEG-OVA-1', 'LEG-SPY-1', 'LEG-WHO-1', 'LEG-RAW-1', 'NIX-SPY-1', 'NIX-OVA-1', 'NIX-WHO-1', 'NIX-PIE-1']","['LEG-OVA', 'LEG-SPY', 'LEG-WHO', 'LEG-RAW', 'NIX-SPY', 'NIX-OVA', 'NIX-WHO', 'NIX-PIE']","['OVA-1', 'SPY-1', 'WHO-1', 'RAW-1', 'SPY-1', 'OVA-1', 'WHO-1', 'PIE-1']",0
ORC-TAG,2,101.1758146,36.89463698,-80.54947137,101.8871626,38.13227498,-54.28216537,ORC_TAG,ORC-TAG-2,"['ASK', 'BOY', 'OFF', 'CIS']",ORC-2_TAG-2,"['ASK-ORC-2', 'BOY-ORC-2', 'OFF-ORC-2', 'ASK-TAG-2', 'BOY-TAG-2', 'CIS-TAG-2', 'OFF-TAG-2']","['ASK-ORC', 'BOY-ORC', 'OFF-ORC', 'ASK-TAG', 'BOY-TAG', 'CIS-TAG', 'OFF-TAG']","['ASK-2', 'BOY-2', 'OFF-2', 'ASK-2', 'BOY-2', 'CIS-2', 'OFF-2']",0
DIG-TUB,2,99.36351259,63.81006798,-42.85213937,107.6198766,82.04294498,-25.19441537,DIG_TUB,DIG-TUB-2,"['HIT', 'DUI', 'JOY', 'ASK', 'GUN', 'SKY']",DIG-2_TUB-2,"['DIG-HIT-2', 'DIG-DUI-2', 'DIG-JOY-2', 'ASK-TUB-2', 'DUI-TUB-2', 'GUN-TUB-2', 'SKY-TUB-2']","['DIG-HIT', 'DIG-DUI', 'DIG-JOY', 'ASK-TUB', 'DUI-TUB', 'GUN-TUB', 'SKY-TUB']","['HIT-2', 'DUI-2', 'JOY-1', 'ASK-2', 'DUI-2', 'GUN-2', 'SKY-2']",0
FIX-POP,7,75.03074659,-4.811578017,22.42784863,80.11344359,20.84592298,39.43647463,FIX_POP,FIX-POP-7,"['COW', 'ODD', 'GIG', 'ACE', 'EON', 'EYE', 'MAC']",FIX-7_POP-7,"['COW-FIX-11', 'FIX-ODD-11', 'FIX-GIG-11', 'ACE-POP-7', 'EON-POP-7', 'EYE-POP-7', 'MAC-POP-7']","['COW-FIX', 'FIX-ODD', 'FIX-GIG', 'ACE-POP', 'EON-POP', 'EYE-POP', 'MAC-POP']","['COW-11', 'ODD-11', 'GIG-11', 'ACE-7', 'EON-7', 'EYE-7', 'MAC-7']",0
DUI-SUN,2,97.20427659,37.50039698,-20.27930937,105.0021466,55.49964198,-2.583674372,DUI_SUN,DUI-SUN-2,"['DIG', 'HIT', 'TUB', 'ACE', 'EYE', 'SKY']",DUI-2_SUN-2,"['DIG-DUI-2', 'DUI-HIT-2', 'DUI-TUB-2', 'HIT-SUN-2', 'SKY-SUN-2', 'ACE-SUN-7', 'EYE-SUN-7', 'HIT-SUN-7']","['DIG-DUI', 'DUI-HIT', 'DUI-TUB', 'ACE-SUN', 'EYE-SUN', 'HIT-SUN', 'SKY-SUN']","['DIG-2', 'HIT-2', 'TUB-2', 'HIT-2', 'SKY-2', 'ACE-7', 'EYE-7', 'HIT-7']",0
EYE-SUN,7,97.34155959,14.98342398,1.262630628,104.1034676,36.32947298,16.20123563,EYE_SUN,EYE-SUN-7,"['GAS', 'POP', 'ACE', 'DUI', 'HIT', 'SKY']",EYE-7_SUN-7,"['EYE-POP-7', 'EYE-GAS-7', 'DUI-SUN-2', 'HIT-SUN-2', 'SKY-SUN-2', 'ACE-SUN-7', 'HIT-SUN-7']","['EYE-GAS', 'EYE-POP', 'ACE-SUN', 'DUI-SUN', 'HIT-SUN', 'SKY-SUN']","['POP-7', 'GAS-11', 'DUI-2', 'HIT-2', 'SKY-2', 'ACE-7', 'HIT-7']",0
NIX-PIE,1,18.90968059,136.201273,-71.21173037,19.61778759,146.65104,-30.11467737,NIX_PIE,NIX-PIE-1,"['LEG', 'SPY', 'OVA', 'WHO', 'RAD', 'RUM']",NIX-1_PIE-1,"['LEG-NIX-1', 'NIX-SPY-1', 'NIX-OVA-1', 'NIX-WHO-1', 'OVA-PIE-1', 'PIE-RAD-1', 'PIE-RUM-1']","['LEG-NIX', 'NIX-SPY', 'NIX-OVA', 'NIX-WHO', 'OVA-PIE', 'PIE-RAD', 'PIE-RUM']","['LEG-1', 'SPY-1', 'OVA-1', 'WHO-1', 'OVA-1', 'RAD-1', 'RUM-5']",1
OAK-ROB,10,18.45301759,-148.691116,-31.06690737,41.82992959,-142.516761,-24.93582837,OAK_ROB,OAK-ROB-10,"['CAB', 'DAD', 'FOR', 'GET', 'AMP', 'GEL', 'SEX']",OAK-10_ROB-10,"['CAB-OAK-10', 'DAD-OAK-10', 'FOR-OAK-10', 'GET-OAK-10', 'AMP-ROB-10', 'CAB-ROB-10', 'GEL-ROB-10', 'ROB-SEX-10']","['CAB-OAK', 'DAD-OAK', 'FOR-OAK', 'GET-OAK', 'AMP-ROB', 'CAB-ROB', 'GEL-ROB', 'ROB-SEX']","['CAB-10', 'DAD-10', 'FOR-10', 'GET-10', 'AMP-10', 'CAB-10', 'GEL-10', 'SEX-10']",0
FAX-LIE,11,25.37320059,-71.04085602,52.34109163,52.93065359,-53.90876502,53.84225463,FAX_LIE,FAX-LIE-11,"['AIR', 'COW', 'EVE', 'GIG', 'TAU', 'PIG', 'ZOO']",FAX-11_LIE-11,"['AIR-FAX-11', 'COW-FAX-11', 'FAX-GIG-11', 'EVE-FAX-14', 'LIE-ZOO-11', 'LIE-TAU-13', 'LIE-PIG-13', 'LIE-TAU-14']","['AIR-FAX', 'COW-FAX', 'EVE-FAX', 'FAX-GIG', 'LIE-TAU', 'LIE-PIG', 'LIE-ZOO']","['AIR-11', 'COW-11', 'GIG-11', 'EVE-14', 'ZOO-11', 'TAU-13', 'PIG-13', 'TAU-14']",0
BOX-EGO,4,-102.3783024,45.64410998,-89.24967437,-99.14678941,74.90171698,-80.80211637,BOX_EGO,BOX-EGO-4,"['HUG', 'LID', 'VAN', 'AIM', 'GYM', 'OAR']",BOX-4_EGO-3,"['BOX-HUG-4', 'BOX-VAN-4', 'BOX-LID-4', 'AIM-EGO-3', 'EGO-GYM-3', 'EGO-LID-3', 'EGO-OAR-3']","['BOX-HUG', 'BOX-LID', 'BOX-VAN', 'AIM-EGO', 'EGO-GYM', 'EGO-LID', 'EGO-OAR']","['HUG-4', 'VAN-4', 'LID-3', 'AIM-3', 'GYM-3', 'LID-3', 'OAR-3']",0
FLU-VAN,4,-112.5420554,-7.093324017,-80.89485437,-106.7256264,21.71477298,-72.36783537,FLU_VAN,FLU-VAN-4,"['CUP', 'HUG', 'SIR', 'BOX']",FLU-4_VAN-4,"['CUP-FLU-4', 'FLU-HUG-4', 'FLU-SIR-4', 'BOX-VAN-4', 'HUG-VAN-4']","['CUP-FLU', 'FLU-HUG', 'FLU-SIR', 'BOX-VAN', 'HUG-VAN']","['CUP-4', 'HUG-4', 'SIR-9', 'BOX-4', 'HUG-4']",0
GUT-SIP,3,-58.81736041,125.501099,-69.18081237,-28.66803741,143.011165,-49.45211537,GUT_SIP,GUT-SIP-3,"['INK', 'MAY', 'OIL', 'HEX', 'RUM', 'WAX']",GUT-3_SIP-3,"['GUT-INK-3', 'GUT-MAY-3', 'GUT-OIL-3', 'HEX-SIP-3', 'MAY-SIP-3', 'RUM-SIP-3', 'SIP-WAX-3']","['GUT-INK', 'GUT-MAY', 'GUT-OIL', 'HEX-SIP', 'MAY-SIP', 'RUM-SIP', 'SIP-WAX']","['INK-3', 'MAY-3', 'OIL-3', 'HEX-3', 'MAY-3', 'RUM-3', 'WAX-3']",0
LAW-SOY,14,-25.26962541,-26.85873602,63.01992663,10.22523459,6.414220983,65.73183363,LAW_SOY,LAW-SOY-14,"['ERA', 'EVE', 'FOG', 'RIB', 'ACT', 'JUG', 'NAN', 'TRY']",LAW-14_SOY-6,"['ERA-LAW-14', 'EVE-LAW-14', 'FOG-LAW-14', 'LAW-RIB-14', 'ACT-SOY-6', 'JUG-SOY-6', 'NAN-SOY-6', 'SOY-TRY-6']","['ERA-LAW', 'EVE-LAW', 'FOG-LAW', 'LAW-RIB', 'ACT-SOY', 'JUG-SOY', 'NAN-SOY', 'SOY-TRY']","['ERA-14', 'EVE-14', 'FOG-14', 'RIB-14', 'ACT-6', 'JUG-6', 'NAN-6', 'TRY-6']",0
ACE-POP,7,80.11344359,20.84592298,19.02546163,82.95430959,41.79066798,39.43647463,ACE_POP,ACE-POP-7,"['BRO', 'YES', 'SUN', 'HIT', 'EON', 'EYE', 'FIX', 'MAC']",ACE-7_POP-7,"['ACE-BRO-7', 'ACE-YES-7', 'ACE-SUN-7', 'ACE-HIT-7', 'EON-POP-7', 'EYE-POP-7', 'FIX-POP-7', 'MAC-POP-7']","['ACE-BRO', 'ACE-YES', 'ACE-SUN', 'ACE-HIT', 'EON-POP', 'EYE-POP', 'FIX-POP', 'MAC-POP']","['BRO-7', 'YES-7', 'SUN-7', 'HIT-7', 'EON-7', 'EYE-7', 'FIX-7', 'MAC-7']",0
DAD-OAK,10,18.45301759,-148.691116,-31.06690737,25.22672259,-147.27426,0.517395628,DAD_OAK,DAD-OAK-10,"['CAB', 'EGG', 'MOO', 'FOR', 'GET', 'ROB']",DAD-10_OAK-10,"['CAB-DAD-10', 'DAD-EGG-10', 'DAD-MOO-10', 'CAB-OAK-10', 'FOR-OAK-10', 'GET-OAK-10', 'OAK-ROB-10']","['CAB-DAD', 'DAD-EGG', 'DAD-MOO', 'CAB-OAK', 'FOR-OAK', 'GET-OAK', 'OAK-ROB']","['CAB-10', 'EGG-10', 'MOO-10', 'CAB-10', 'FOR-10', 'GET-10', 'ROB-10']",0
GAS-IVY,11,93.61091659,-13.78822502,-12.75042237,98.01878059,11.58407098,8.027349628,GAS_IVY,GAS-IVY-11,"['EYE', 'ODD', 'TUX', 'ETA', 'FOX', 'SKY']",GAS-11_IVY-7,"['GAS-ODD-11', 'EYE-GAS-7', 'GAS-TUX-11', 'ETA-IVY-2', 'FOX-IVY-2', 'IVY-TUX-2', 'IVY-SKY-2']","['EYE-GAS', 'GAS-ODD', 'GAS-TUX', 'ETA-IVY', 'FOX-IVY', 'IVY-TUX', 'IVY-SKY']","['ODD-11', 'EYE-7', 'TUX-8', 'ETA-2', 'FOX-2', 'TUX-2', 'SKY-2']",0
HAY-WIN,8,78.44892959,-66.37617402,-66.96744137,97.42435959,-41.22449302,-65.29166837,HAY_WIN,HAY-WIN-8,"['BAM', 'YAY', 'SAW', 'BAH', 'ETA', 'PAY']",HAY-8_WIN-8,"['BAM-HAY-8', 'HAY-YAY-8', 'HAY-SAW-8', 'BAH-WIN-8', 'BAM-WIN-8', 'ETA-WIN-8', 'PAY-WIN-8']","['BAM-HAY', 'HAY-YAY', 'HAY-SAW', 'BAH-WIN', 'BAM-WIN', 'ETA-WIN', 'PAY-WIN']","['BAM-8', 'YAY-8', 'SAW-8', 'BAH-8', 'BAM-8', 'ETA-8', 'PAY-8']",0
HOW-RUM,5,-19.97606541,116.592725,-26.66302937,3.807477594,133.05074,4.278644628,HOW_RUM,HOW-RUM-5,"['BOA', 'REF', 'SHY', 'INK', 'OIL', 'PIE', 'SIP']",HOW-5_RUM-5,"['BOA-HOW-5', 'HOW-REF-5', 'HOW-SHY-5', 'INK-RUM-3', 'OIL-RUM-3', 'RUM-SIP-3', 'OIL-RUM-5', 'REF-RUM-5', 'PIE-RUM-1']","['BOA-HOW', 'HOW-REF', 'HOW-SHY', 'INK-RUM', 'OIL-RUM', 'PIE-RUM', 'REF-RUM', 'RUM-SIP']","['BOA-5', 'REF-5', 'SHY-5', 'INK-3', 'OIL-3', 'SIP-3', 'OIL-5', 'REF-5', 'PIE-1']",0
JAM-ZOO,11,31.93390459,-102.456159,45.84201263,53.59552959,-79.92789602,48.95968163,JAM_ZOO,JAM-ZOO-11,"['EAR', 'HOT', 'PIG', 'MOO', 'LIE', 'WAS']",JAM-11_ZOO-11,"['EAR-JAM-11', 'HOT-JAM-13', 'JAM-PIG-13', 'JAM-MOO-13', 'EAR-ZOO-11', 'LIE-ZOO-11', 'WAS-ZOO-11']","['EAR-JAM', 'HOT-JAM', 'JAM-PIG', 'JAM-MOO', 'EAR-ZOO', 'LIE-ZOO', 'WAS-ZOO']","['EAR-11', 'HOT-13', 'PIG-13', 'MOO-10', 'EAR-11', 'LIE-11', 'WAS-11']",0
SEX-TAR,8,61.78807259,-114.597803,-21.04072737,71.15719559,-76.11056602,-11.12986337,SEX_TAR,SEX-TAR-8,"['CAB', 'GEL', 'ROB', 'KEG', 'PHI', 'SAW', 'WHY']",SEX-8_TAR-8,"['CAB-SEX-10', 'GEL-SEX-10', 'ROB-SEX-10', 'KEG-TAR-11', 'PHI-TAR-11', 'KEG-TAR-8', 'PHI-TAR-8', 'SAW-TAR-8', 'TAR-WHY-8']","['CAB-SEX', 'GEL-SEX', 'ROB-SEX', 'KEG-TAR', 'PHI-TAR', 'SAW-TAR', 'TAR-WHY']","['CAB-10', 'GEL-10', 'ROB-10', 'KEG-11', 'PHI-11', 'KEG-8', 'PHI-8', 'SAW-8', 'WHY-8']",0
MAY-SIP,3,-42.89736841,143.011165,-69.18081237,-28.66803741,147.070363,-46.28103337,MAY_SIP,MAY-SIP-3,"['GUT', 'HEX', 'INK', 'RUM', 'WAX']",MAY-3_SIP-3,"['GUT-MAY-3', 'HEX-MAY-3', 'INK-MAY-3', 'GUT-SIP-3', 'HEX-SIP-3', 'RUM-SIP-3', 'SIP-WAX-3']","['GUT-MAY', 'HEX-MAY', 'INK-MAY', 'GUT-SIP', 'HEX-SIP', 'RUM-SIP', 'SIP-WAX']","['GUT-3', 'HEX-3', 'INK-3', 'GUT-3', 'HEX-3', 'RUM-3', 'WAX-3']",0
DIG-HIT,2,97.67347859,66.47715898,-25.19441537,99.36351259,82.04294498,0.875633628,DIG_HIT,DIG-HIT-2,"['DUI', 'JOY', 'TUB', 'ACE', 'BRO', 'SUN']",DIG-2_HIT-2,"['DIG-DUI-2', 'DIG-TUB-2', 'DIG-JOY-2', 'DUI-HIT-2', 'HIT-SUN-2', 'ACE-HIT-7', 'BRO-HIT-7', 'HIT-SUN-7']","['DIG-DUI', 'DIG-JOY', 'DIG-TUB', 'ACE-HIT', 'BRO-HIT', 'DUI-HIT', 'HIT-SUN']","['DUI-2', 'TUB-2', 'JOY-1', 'DUI-2', 'SUN-2', 'ACE-7', 'BRO-7', 'SUN-7']",0
ONO-SIR,9,-88.90182941,-62.98485202,-81.99597937,-85.17058541,-36.93601502,-63.50000837,ONO_SIR,ONO-SIR-9,"['BAR', 'KIT', 'USE', 'TAT', 'FLU', 'HUG']",ONO-9_SIR-9,"['BAR-ONO-9', 'KIT-ONO-9', 'ONO-USE-9', 'ONO-TAT-9', 'BAR-SIR-9', 'SIR-TAT-9', 'FLU-SIR-4', 'HUG-SIR-4']","['BAR-ONO', 'KIT-ONO', 'ONO-USE', 'ONO-TAT', 'BAR-SIR', 'FLU-SIR', 'HUG-SIR', 'SIR-TAT']","['BAR-9', 'KIT-9', 'USE-9', 'TAT-9', 'BAR-9', 'TAT-9', 'FLU-4', 'HUG-4']",1
KIT-ONO,9,-93.70142841,-68.56138902,-63.50000837,-88.90182941,-62.98485202,-19.98796437,KIT_ONO,KIT-ONO-9,"['ART', 'ELK', 'NOR', 'WIG', 'BAR', 'SIR', 'USE', 'TAT']",KIT-9_ONO-9,"['ELK-KIT-9', 'KIT-NOR-9', 'KIT-WIG-9', 'ART-KIT-12', 'BAR-ONO-9', 'ONO-SIR-9', 'ONO-USE-9', 'ONO-TAT-9']","['ART-KIT', 'ELK-KIT', 'KIT-NOR', 'KIT-WIG', 'BAR-ONO', 'ONO-SIR', 'ONO-USE', 'ONO-TAT']","['ELK-9', 'NOR-9', 'WIG-9', 'ART-12', 'BAR-9', 'SIR-9', 'USE-9', 'TAT-9']",0
ASK-OFF,2,79.07137459,60.63561298,-81.79092937,100.5588706,65.11660398,-67.54861437,ASK_OFF,ASK-OFF-2,"['FRO', 'ORC', 'TUB', 'TAG', 'CIS', 'GUN', 'WHO']",ASK-2_OFF-2,"['ASK-ORC-2', 'ASK-TUB-2', 'ASK-TAG-2', 'ASK-FRO-2', 'CIS-OFF-2', 'GUN-OFF-2', 'OFF-TAG-2', 'OFF-ORC-2', 'OFF-WHO-2']","['ASK-FRO', 'ASK-ORC', 'ASK-TUB', 'ASK-TAG', 'CIS-OFF', 'GUN-OFF', 'OFF-WHO', 'OFF-TAG', 'OFF-ORC']","['ORC-2', 'TUB-2', 'TAG-2', 'FRO-1', 'CIS-2', 'GUN-2', 'TAG-2', 'ORC-2', 'WHO-1']",0
